count,loss
100,0.12897156178951263
200,0.15909528732299805
300,0.06506730616092682
400,0.07749687880277634
500,0.07929088175296783
600,0.09517112374305725
700,0.0479109100997448
800,0.05160771310329437
900,0.08372265100479126
1000,0.07154753804206848
1100,0.035850487649440765
1200,0.06718970090150833
1300,0.058099761605262756
1400,0.11907616257667542
1500,0.07626745104789734
1600,0.04021601378917694
1700,0.05502479523420334
1800,0.05864377319812775
1900,0.06363390386104584
2000,0.042903803288936615
2100,0.0468129925429821
2200,0.03852422907948494
2300,0.050067462027072906
2400,0.03029210865497589
2500,0.03057260625064373
2600,0.0431872233748436
2700,0.015194621868431568
2800,0.03678929805755615
2900,0.04197254776954651
3000,0.05350705608725548
3100,0.0334741584956646
3200,0.03462706506252289
3300,0.05338753014802933
3400,0.03428519517183304
3500,0.04882429540157318
3600,0.030246088281273842
3700,0.027052927762269974
3800,0.053679682314395905
3900,0.043718643486499786
4000,0.06370994448661804
4100,0.028195742517709732
4200,0.027962638065218925
4300,0.044562242925167084
4400,0.032777804881334305
4500,0.02396334707736969
4600,0.07901021838188171
4700,0.07855619490146637
4800,0.04347541183233261
4900,0.023641172796487808
5000,0.02696906216442585
5100,0.04709082841873169
5200,0.07318972051143646
5300,0.021300839260220528
5400,0.022175773978233337
5500,0.051304783672094345
5600,0.03371796756982803
5700,0.0432085245847702
5800,0.041704654693603516
5900,0.02671165019273758
6000,0.04726598411798477
6100,0.08792106062173843
6200,0.03501949459314346
6300,0.048454198986291885
6400,0.026504037901759148
6500,0.023470943793654442
6600,0.029938723891973495
6700,0.03893759474158287
6800,0.028177395462989807
6900,0.06317292153835297
7000,0.06838761270046234
7100,0.061854805797338486
7200,0.014809846878051758
7300,0.042480483651161194
7400,0.03109309822320938
7500,0.05847588926553726
7600,0.026496540755033493
7700,0.02386454865336418
7800,0.022764218971133232
7900,0.01834791712462902
8000,0.027424857020378113
8100,0.03460586816072464
8200,0.03819597512483597
8300,0.02480498142540455
8400,0.019854530692100525
8500,0.06570771336555481
8600,0.026498014107346535
8700,0.021717894822359085
8800,0.04957607015967369
8900,0.014533568173646927
9000,0.07893683016300201
9100,0.05767042189836502
9200,0.025842787697911263
9300,0.07494479417800903
9400,0.02549564465880394
9500,0.04455018788576126
9600,0.043354399502277374
9700,0.032730139791965485
9800,0.06148427724838257
9900,0.021069243550300598
10000,0.02601456083357334
10100,0.024428272619843483
10200,0.0272272489964962
10300,0.03894009441137314
10400,0.030291780829429626
10500,0.04258565604686737
10600,0.014556068927049637
10700,0.05488913878798485
10800,0.04983733594417572
10900,0.05065738409757614
11000,0.02524116449058056
11100,0.03033895045518875
11200,0.020842593163251877
11300,0.035599756985902786
11400,0.03865128010511398
11500,0.051928214728832245
11600,0.017816223204135895
11700,0.021293142810463905
11800,0.015750257298350334
11900,0.019240260124206543
12000,0.054141245782375336
12100,0.02032657340168953
12200,0.04165526106953621
12300,0.016656383872032166
12400,0.02429972216486931
12500,0.02723699063062668
12600,0.03580043464899063
12700,0.01933378353714943
12800,0.022459182888269424
12900,0.06471271812915802
13000,0.02832515351474285
13100,0.03119012340903282
13200,0.015013491734862328
13300,0.07117479294538498
13400,0.020954180508852005
13500,0.02891724929213524
13600,0.018326308578252792
13700,0.02766641043126583
13800,0.11581039428710938
13900,0.04148092120885849
14000,0.02314959093928337
14100,0.043118640780448914
14200,0.026762373745441437
14300,0.015742983669042587
14400,0.04390864446759224
14500,0.023924261331558228
14600,0.032992877066135406
14700,0.02550787478685379
14800,0.022744590416550636
14900,0.01858961023390293
15000,0.03873967006802559
15100,0.018850579857826233
15200,0.04182199761271477
15300,0.02301074005663395
15400,0.025729704648256302
15500,0.030270934104919434
