count,loss,learning_rate
100,0.24412314593791962,0.001
200,0.19906777143478394,0.001
300,0.05265287682414055,0.001
400,0.04588396102190018,0.001
500,0.05011310800909996,0.001
600,0.02645852230489254,0.001
700,0.12035740166902542,0.001
800,0.026751019060611725,0.001
900,0.030138671398162842,0.001
1000,0.0386122465133667,0.001
1100,0.018011722713708878,0.001
1200,0.04457249864935875,0.001
1300,0.06297670304775238,0.001
1400,0.03847818076610565,0.001
1500,0.010747899301350117,0.001
1600,0.03903824836015701,0.001
1700,0.017433645203709602,0.001
1800,0.04495662450790405,0.001
1900,0.03471988067030907,0.001
2000,0.020066240802407265,0.001
2100,0.0129206208512187,0.001
2200,0.010717988014221191,0.001
2300,0.01610652729868889,0.001
2400,0.029817700386047363,0.001
2500,0.01435125432908535,0.0009000000000000001
2600,0.017199013382196426,0.0009000000000000001
2700,0.022312670946121216,0.0009000000000000001
2800,0.018334196880459785,0.0009000000000000001
2900,0.017443805932998657,0.0009000000000000001
3000,0.020372513681650162,0.0009000000000000001
3100,0.01834452897310257,0.0009000000000000001
3200,0.020635534077882767,0.0009000000000000001
3300,0.02185073308646679,0.0009000000000000001
3400,0.021870490163564682,0.0009000000000000001
3500,0.017627881839871407,0.0009000000000000001
3600,0.010998059064149857,0.0009000000000000001
3700,0.013372495770454407,0.0009000000000000001
3800,0.00994422473013401,0.0009000000000000001
3900,0.11264069378376007,0.0009000000000000001
4000,0.027697734534740448,0.0009000000000000001
4100,0.017180602997541428,0.0009000000000000001
4200,0.018911942839622498,0.0009000000000000001
4300,0.018599404022097588,0.0009000000000000001
4400,0.013284100219607353,0.0009000000000000001
4500,0.025976572185754776,0.0009000000000000001
4600,0.013449378311634064,0.0009000000000000001
4700,0.01597069390118122,0.0009000000000000001
4800,0.011426256969571114,0.0009000000000000001
4900,0.014674298465251923,0.0008100000000000001
5000,0.022073544561862946,0.0008100000000000001
5100,0.027531765401363373,0.0008100000000000001
5200,0.02000643126666546,0.0008100000000000001
5300,0.048884160816669464,0.0008100000000000001
5400,0.013426537625491619,0.0008100000000000001
5500,0.02063482441008091,0.0008100000000000001
5600,0.011134125292301178,0.0008100000000000001
5700,0.015725478529930115,0.0008100000000000001
5800,0.013666117563843727,0.0008100000000000001
5900,0.01478835940361023,0.0008100000000000001
6000,0.02119479700922966,0.0008100000000000001
6100,0.02235477976500988,0.0008100000000000001
6200,0.009011121466755867,0.0008100000000000001
6300,0.018935514613986015,0.0008100000000000001
6400,0.012285863980650902,0.0008100000000000001
6500,0.019411036744713783,0.0008100000000000001
6600,0.02261536568403244,0.0008100000000000001
6700,0.005954921245574951,0.0008100000000000001
6800,0.0339636355638504,0.0008100000000000001
6900,0.016411207616329193,0.0008100000000000001
7000,0.015862498432397842,0.0008100000000000001
7100,0.01400990504771471,0.0008100000000000001
7200,0.016890540719032288,0.0008100000000000001
7300,0.00847291387617588,0.000729
7400,0.015052270144224167,0.000729
7500,0.009256953373551369,0.000729
7600,0.012635087594389915,0.000729
7700,0.007876327261328697,0.000729
7800,0.00894165225327015,0.000729
7900,0.008816743269562721,0.000729
8000,0.014663239941000938,0.000729
8100,0.012793691828846931,0.000729
8200,0.009361772798001766,0.000729
8300,0.005927538964897394,0.000729
8400,0.017513327300548553,0.000729
8500,0.02830306999385357,0.000729
8600,0.013345694169402122,0.000729
8700,0.033992838114500046,0.000729
8800,0.012516850605607033,0.000729
8900,0.0070174988359212875,0.000729
9000,0.017311017960309982,0.000729
9100,0.0069609275087714195,0.000729
9200,0.010847870260477066,0.000729
9300,0.01954418234527111,0.000729
9400,0.008918976411223412,0.000729
9500,0.01379090454429388,0.000729
9600,0.0205666646361351,0.000729
9700,0.009379190392792225,0.0006561000000000001
9800,0.006656786892563105,0.0006561000000000001
9900,0.011533339507877827,0.0006561000000000001
10000,0.011421261355280876,0.0006561000000000001
10100,0.009367856197059155,0.0006561000000000001
10200,0.011873941868543625,0.0006561000000000001
10300,0.012621864676475525,0.0006561000000000001
10400,0.01318591833114624,0.0006561000000000001
10500,0.009798398241400719,0.0006561000000000001
10600,0.018197597935795784,0.0006561000000000001
10700,0.01480176392942667,0.0006561000000000001
10800,0.008028320968151093,0.0006561000000000001
10900,0.011548273265361786,0.0006561000000000001
11000,0.012931840494275093,0.0006561000000000001
11100,0.008807512931525707,0.0006561000000000001
11200,0.03363465145230293,0.0006561000000000001
11300,0.011921677738428116,0.0006561000000000001
11400,0.006899724714457989,0.0006561000000000001
11500,0.012300737202167511,0.0006561000000000001
11600,0.06824537366628647,0.0006561000000000001
11700,0.015399621799588203,0.0006561000000000001
11800,0.018474340438842773,0.0006561000000000001
11900,0.018960773944854736,0.0006561000000000001
12000,0.007156230043619871,0.0006561000000000001
12100,0.01028442569077015,0.00059049
12200,0.007770106196403503,0.00059049
12300,0.00583148468285799,0.00059049
12400,0.01585664227604866,0.00059049
12500,0.03130793944001198,0.00059049
12600,0.01871425099670887,0.00059049
12700,0.012626565992832184,0.00059049
12800,0.012760177254676819,0.00059049
12900,0.010693849995732307,0.00059049
13000,0.05705930292606354,0.00059049
13100,0.010610580444335938,0.00059049
13200,0.009826768189668655,0.00059049
13300,0.08692808449268341,0.00059049
13400,0.013860518112778664,0.00059049
13500,0.019080817699432373,0.00059049
13600,0.009620826691389084,0.00059049
13700,0.007713253144174814,0.00059049
13800,0.008088446222245693,0.00059049
13900,0.10535140335559845,0.00059049
14000,0.048860102891922,0.00059049
14100,0.007848946377635002,0.00059049
14200,0.014976676553487778,0.00059049
14300,0.00819228496402502,0.00059049
14400,0.01664166897535324,0.00059049
14500,0.015795573592185974,0.000531441
14600,0.011301670223474503,0.000531441
14700,0.017549239099025726,0.000531441
14800,0.011410029605031013,0.000531441
14900,0.006907009519636631,0.000531441
15000,0.006817465648055077,0.000531441
15100,0.006036784499883652,0.000531441
15200,0.04915127158164978,0.000531441
15300,0.008558420464396477,0.000531441
15400,0.009667458012700081,0.000531441
15500,0.00872502475976944,0.000531441
15600,0.05542818829417229,0.000531441
15700,0.00985460914671421,0.000531441
15800,0.013965688645839691,0.000531441
15900,0.022012852132320404,0.000531441
16000,0.01884813979268074,0.000531441
16100,0.018706880509853363,0.000531441
16200,0.006038786377757788,0.000531441
16300,0.010854012332856655,0.000531441
16400,0.009533364325761795,0.000531441
16500,0.008121267892420292,0.000531441
16600,0.01991984248161316,0.000531441
16700,0.015617410652339458,0.000531441
16800,0.012936828657984734,0.000531441
16900,0.09432912617921829,0.0004782969
17000,0.014787610620260239,0.0004782969
17100,0.014863887801766396,0.0004782969
17200,0.009186800569295883,0.0004782969
17300,0.004296399652957916,0.0004782969
17400,0.01790107786655426,0.0004782969
17500,0.007260768208652735,0.0004782969
17600,0.008007836528122425,0.0004782969
17700,0.011872870847582817,0.0004782969
17800,0.013498367741703987,0.0004782969
17900,0.010320676490664482,0.0004782969
18000,0.004779556766152382,0.0004782969
18100,0.007819892838597298,0.0004782969
18200,0.013770977966487408,0.0004782969
18300,0.02882499434053898,0.0004782969
18400,0.00984564982354641,0.0004782969
18500,0.07370146363973618,0.0004782969
18600,0.011246333830058575,0.0004782969
18700,0.011105077341198921,0.0004782969
18800,0.007414905354380608,0.0004782969
18900,0.007537263445556164,0.0004782969
19000,0.006249291822314262,0.0004782969
19100,0.007049080915749073,0.0004782969
19200,0.0073680756613612175,0.0004782969
19300,0.011459412053227425,0.00043046721
19400,0.014506184495985508,0.00043046721
19500,0.0063811712898314,0.00043046721
19600,0.014301827177405357,0.00043046721
19700,0.009154168888926506,0.00043046721
19800,0.04747146740555763,0.00043046721
19900,0.04296446219086647,0.00043046721
20000,0.006116321310400963,0.00043046721
20100,0.006417248398065567,0.00043046721
20200,0.004512698855251074,0.00043046721
20300,0.007382222451269627,0.00043046721
20400,0.005776187404990196,0.00043046721
20500,0.011274059303104877,0.00043046721
20600,0.008289072662591934,0.00043046721
20700,0.008240429684519768,0.00043046721
20800,0.00551608158275485,0.00043046721
20900,0.006379602011293173,0.00043046721
21000,0.03178906440734863,0.00043046721
21100,0.005849412176758051,0.00043046721
21200,0.003773428499698639,0.00043046721
21300,0.01043210830539465,0.00043046721
21400,0.00637691468000412,0.00043046721
21500,0.008940991014242172,0.00043046721
21600,0.00487783458083868,0.00043046721
21700,0.00529876071959734,0.000387420489
21800,0.005873654969036579,0.000387420489
21900,0.010212080553174019,0.000387420489
22000,0.009010527282953262,0.000387420489
22100,0.004790598060935736,0.000387420489
22200,0.005435441620647907,0.000387420489
22300,0.004721643403172493,0.000387420489
22400,0.006083740387111902,0.000387420489
22500,0.012246642261743546,0.000387420489
22600,0.08128904551267624,0.000387420489
22700,0.013358845375478268,0.000387420489
22800,0.007510230876505375,0.000387420489
22900,0.009758581407368183,0.000387420489
23000,0.00874444842338562,0.000387420489
23100,0.005242364481091499,0.000387420489
23200,0.009696848690509796,0.000387420489
23300,0.005776739679276943,0.000387420489
23400,0.007136240601539612,0.000387420489
23500,0.00611977931112051,0.000387420489
23600,0.009029269218444824,0.000387420489
23700,0.021133925765752792,0.000387420489
23800,0.008819104172289371,0.000387420489
23900,0.013916030526161194,0.000387420489
24000,0.02452358976006508,0.000387420489
24100,0.0063697355799376965,0.0003486784401
24200,0.02173440530896187,0.0003486784401
24300,0.005341141950339079,0.0003486784401
24400,0.005906352773308754,0.0003486784401
24500,0.006781795062124729,0.0003486784401
24600,0.012241901829838753,0.0003486784401
24700,0.004438760690391064,0.0003486784401
24800,0.004512965679168701,0.0003486784401
24900,0.006163993384689093,0.0003486784401
25000,0.03245821222662926,0.0003486784401
25100,0.006153537426143885,0.0003486784401
25200,0.010646268725395203,0.0003486784401
25300,0.0069452449679374695,0.0003486784401
25400,0.008091847412288189,0.0003486784401
25500,0.007304332219064236,0.0003486784401
25600,0.0052144331857562065,0.0003486784401
25700,0.005638774950057268,0.0003486784401
25800,0.006357281468808651,0.0003486784401
25900,0.008308391086757183,0.0003486784401
26000,0.004745972342789173,0.0003486784401
26100,0.014016927219927311,0.0003486784401
26200,0.021246863529086113,0.0003486784401
26300,0.005211963783949614,0.0003486784401
26400,0.004959889687597752,0.0003486784401
26500,0.0051550911739468575,0.00031381059609000004
26600,0.006054611876606941,0.00031381059609000004
26700,0.007481459062546492,0.00031381059609000004
26800,0.005526604130864143,0.00031381059609000004
26900,0.00420556403696537,0.00031381059609000004
27000,0.00720414100214839,0.00031381059609000004
27100,0.008475739508867264,0.00031381059609000004
27200,0.008425010368227959,0.00031381059609000004
27300,0.008978479541838169,0.00031381059609000004
27400,0.005625554826110601,0.00031381059609000004
27500,0.00534614734351635,0.00031381059609000004
27600,0.004571195226162672,0.00031381059609000004
27700,0.006742935162037611,0.00031381059609000004
27800,0.011892728507518768,0.00031381059609000004
27900,0.0053391968831419945,0.00031381059609000004
28000,0.01627632975578308,0.00031381059609000004
28100,0.007963119074702263,0.00031381059609000004
