count,loss
8500,0.051375679671764374,0.0009648885940616964
8600,0.019586842507123947,0.0009648885940616964
8700,0.041621096432209015,0.0009648885940616964
8800,0.019734269008040428,0.0009648885940616964
8900,0.025163352489471436,0.0009648885940616964
9000,0.0318874754011631,0.0009648885940616964
9100,0.040497370064258575,0.0009648885940616964
9200,0.035053860396146774,0.0009648885940616964
9300,0.01643030345439911,0.0009648885940616964
9400,0.019455114379525185,0.0009648885940616964
9500,0.05615827441215515,0.0009648885940616964
9600,0.028157390654087067,0.0009648885940616964
9700,0.030261417850852013,0.0009381539584885318
9800,0.021693211048841476,0.0009381539584885318
9900,0.025781886652112007,0.0009381539584885318
10000,0.08559983968734741,0.0009381539584885318
10100,0.02689605951309204,0.0009381539584885318
10200,0.016299711540341377,0.0009381539584885318
10300,0.019606905058026314,0.0009381539584885318
10400,0.0417696014046669,0.0009381539584885318
10500,0.038462284952402115,0.0009381539584885318
10600,0.05538709834218025,0.0009381539584885318
10700,0.05100087448954582,0.0009381539584885318
10800,0.0118301035836339,0.0009381539584885318
10900,0.0318404957652092,0.0009381539584885318
11000,0.050018079578876495,0.0009381539584885318
11100,0.031564585864543915,0.0009381539584885318
11200,0.018375031650066376,0.0009381539584885318
11300,0.025772221386432648,0.0009381539584885318
11400,0.012946808710694313,0.0009381539584885318
11500,0.025925982743501663,0.0009381539584885318
11600,0.02165498584508896,0.0009381539584885318
11700,0.02916567586362362,0.0009381539584885318
11800,0.022922687232494354,0.0009381539584885318
11900,0.021319318562746048,0.0009381539584885318
12000,0.021937906742095947,0.0009381539584885318
12100,0.05348680913448334,0.0009045094521025021
12200,0.030027883127331734,0.0009045094521025021
12300,0.057047657668590546,0.0009045094521025021
12400,0.0281904898583889,0.0009045094521025021
12500,0.04630458354949951,0.0009045094521025021
12600,0.025375837460160255,0.0009045094521025021
12700,0.029246311634778976,0.0009045094521025021
12800,0.02529018744826317,0.0009045094521025021
12900,0.09703713655471802,0.0009045094521025021
13000,0.02017773874104023,0.0009045094521025021
13100,0.021646268665790558,0.0009045094521025021
13200,0.020648622885346413,0.0009045094521025021
13300,0.033286526799201965,0.0009045094521025021
13400,0.03794523701071739,0.0009045094521025021
13500,0.01475110650062561,0.0009045094521025021
13600,0.010020499117672443,0.0009045094521025021
13700,0.07363611459732056,0.0009045094521025021
13800,0.040075406432151794,0.0009045094521025021
13900,0.016360705718398094,0.0009045094521025021
14000,0.043523214757442474,0.0009045094521025021
14100,0.04207412898540497,0.0009045094521025021
14200,0.03715799003839493,0.0009045094521025021
14300,0.011208616197109222,0.0009045094521025021
14400,0.01560194231569767,0.0009045094521025021
14500,0.03137587010860443,0.0008644856688675689
14600,0.02316811867058277,0.0008644856688675689
14700,0.03500274568796158,0.0008644856688675689
14800,0.028688356280326843,0.0008644856688675689
14900,0.023488331586122513,0.0008644856688675689
15000,0.031341638416051865,0.0008644856688675689
15100,0.033221323043107986,0.0008644856688675689
15200,0.023826370015740395,0.0008644856688675689
15300,0.029600245878100395,0.0008644856688675689
15400,0.028888700529932976,0.0008644856688675689
15500,0.015261254273355007,0.0008644856688675689
15600,0.01840927079319954,0.0008644856688675689
15700,0.026809576898813248,0.0008644856688675689
15800,0.03362645208835602,0.0008644856688675689
15900,0.02290203422307968,0.0008644856688675689
16000,0.062278151512145996,0.0008644856688675689
16100,0.018482940271496773,0.0008644856688675689
16200,0.030652156099677086,0.0008644856688675689
16300,0.039006877690553665,0.0008644856688675689
16400,0.02814532071352005,0.0008644856688675689
16500,0.030630692839622498,0.0008644856688675689
16600,0.0475643165409565,0.0008644856688675689
16700,0.01616694964468479,0.0008644856688675689
16800,0.014735929667949677,0.0008644856688675689
16900,0.01845642179250717,0.0008187138077543962
17000,0.023511208593845367,0.0008187138077543962
17100,0.04181770235300064,0.0008187138077543962
17200,0.021718041971325874,0.0008187138077543962
17300,0.04802580922842026,0.0008187138077543962
17400,0.02678602747619152,0.0008187138077543962
17500,0.07721863687038422,0.0008187138077543962
17600,0.023504601791501045,0.0008187138077543962
17700,0.022424571216106415,0.0008187138077543962
17800,0.062138982117176056,0.0008187138077543962
17900,0.04013393819332123,0.0008187138077543962
18000,0.018841352313756943,0.0008187138077543962
18100,0.05237429589033127,0.0008187138077543962
18200,0.015142323449254036,0.0008187138077543962
18300,0.03283998370170593,0.0008187138077543962
18400,0.01605117693543434,0.0008187138077543962
18500,0.025123558938503265,0.0008187138077543962
18600,0.014782723039388657,0.0008187138077543962
18700,0.023996220901608467,0.0008187138077543962
18800,0.01747194677591324,0.0008187138077543962
18900,0.014726252295076847,0.0008187138077543962
19000,0.04264414310455322,0.0008187138077543962
19100,0.02400960959494114,0.0008187138077543962
19200,0.020870905369520187,0.0008187138077543962
19300,0.015131952241063118,0.0007679157183555235
19400,0.015639588236808777,0.0007679157183555235
19500,0.02519969642162323,0.0007679157183555235
19600,0.013174448162317276,0.0007679157183555235
19700,0.015289140865206718,0.0007679157183555235
19800,0.011311911977827549,0.0007679157183555235
19900,0.011315593495965004,0.0007679157183555235
20000,0.024202246218919754,0.0007679157183555235
20100,0.05073515698313713,0.0007679157183555235
20200,0.04086301475763321,0.0007679157183555235
20300,0.05565362423658371,0.0007679157183555235
20400,0.02534467540681362,0.0007679157183555235
20500,0.0095509123057127,0.0007679157183555235
20600,0.01568594016134739,0.0007679157183555235
20700,0.04507387429475784,0.0007679157183555235
20800,0.020498020574450493,0.0007679157183555235
20900,0.0435674786567688,0.0007679157183555235
21000,0.013955050148069859,0.0007679157183555235
21100,0.028292151167988777,0.0007679157183555235
21200,0.024927206337451935,0.0007679157183555235
21300,0.02207847684621811,0.0007679157183555235
21400,0.02162313088774681,0.0007679157183555235
21500,0.028932487592101097,0.0007679157183555235
21600,0.0399911105632782,0.0007679157183555235
21700,0.05428466573357582,0.0007128925168860786
21800,0.019521698355674744,0.0007128925168860786
21900,0.030396129935979843,0.0007128925168860786
22000,0.022007573395967484,0.0007128925168860786
22100,0.05796967074275017,0.0007128925168860786
22200,0.02003190480172634,0.0007128925168860786
22300,0.014848478138446808,0.0007128925168860786
22400,0.024346381425857544,0.0007128925168860786
22500,0.030827831476926804,0.0007128925168860786
22600,0.010446484200656414,0.0007128925168860786
22700,0.02766786329448223,0.0007128925168860786
22800,0.017788168042898178,0.0007128925168860786
22900,0.01514770369976759,0.0007128925168860786
23000,0.026176102459430695,0.0007128925168860786
23100,0.04779612645506859,0.0007128925168860786
23200,0.01859978213906288,0.0007128925168860786
23300,0.02567768096923828,0.0007128925168860786
23400,0.036938853561878204,0.0007128925168860786
23500,0.02184082753956318,0.0007128925168860786
23600,0.027108026668429375,0.0007128925168860786
23700,0.023641761392354965,0.0007128925168860786
23800,0.010548928752541542,0.0007128925168860786
23900,0.016392145305871964,0.0007128925168860786
24000,0.020563814789056778,0.0007128925168860786
24100,0.010188348591327667,0.0006545119521025019
24200,0.029586007818579674,0.0006545119521025019
24300,0.029520517215132713,0.0006545119521025019
24400,0.015515036880970001,0.0006545119521025019
24500,0.07738986611366272,0.0006545119521025019
24600,0.027562685310840607,0.0006545119521025019
24700,0.01843196526169777,0.0006545119521025019
24800,0.01441112533211708,0.0006545119521025019
24900,0.014911661855876446,0.0006545119521025019
25000,0.031184246763586998,0.0006545119521025019
25100,0.05171186476945877,0.0006545119521025019
25200,0.014530432410538197,0.0006545119521025019
25300,0.03339042142033577,0.0006545119521025019
25400,0.013001485727727413,0.0006545119521025019
25500,0.018807552754878998,0.0006545119521025019
25600,0.038018736988306046,0.0006545119521025019
25700,0.012342523783445358,0.0006545119521025019
25800,0.015968937426805496,0.0006545119521025019
25900,0.014477589167654514,0.0006545119521025019
26000,0.013691430911421776,0.0006545119521025019
26100,0.018411748111248016,0.0006545119521025019
26200,0.013601463288068771,0.0006545119521025019
26300,0.015897033736109734,0.0006545119521025019
26400,0.024026868864893913,0.0006545119521025019
26500,0.02506956085562706,0.0005936947203862895
26600,0.01906861737370491,0.0005936947203862895
26700,0.008629824966192245,0.0005936947203862895
26800,0.0244192723184824,0.0005936947203862895
26900,0.06820480525493622,0.0005936947203862895
27000,0.02189057692885399,0.0005936947203862895
27100,0.018777605146169662,0.0005936947203862895
27200,0.008321189321577549,0.0005936947203862895
27300,0.01574244722723961,0.0005936947203862895
27400,0.0148417754098773,0.0005936947203862895
27500,0.04299651086330414,0.0005936947203862895
27600,0.015680303797125816,0.0005936947203862895
27700,0.016747966408729553,0.0005936947203862895
27800,0.021299194544553757,0.0005936947203862895
27900,0.015901505947113037,0.0005936947203862895
28000,0.03575398027896881,0.0005936947203862895
28100,0.025608155876398087,0.0005936947203862895
28200,0.013108408078551292,0.0005936947203862895
28300,0.015156806446611881,0.0005936947203862895
28400,0.04618246480822563,0.0005936947203862895
28500,0.018307767808437347,0.0005936947203862895
28600,0.016492784023284912,0.0005936947203862895
28700,0.009723508730530739,0.0005936947203862895
28800,0.03453932702541351,0.0005936947203862895
28900,0.047027163207530975,0.0005313999458120592
29000,0.02568851038813591,0.0005313999458120592
29100,0.016489701345562935,0.0005313999458120592
29200,0.012582320719957352,0.0005313999458120592
29300,0.023276880383491516,0.0005313999458120592
29400,0.027468524873256683,0.0005313999458120592
29500,0.014432962983846664,0.0005313999458120592
29600,0.034098852425813675,0.0005313999458120592
29700,0.013319885358214378,0.0005313999458120592
29800,0.01693190261721611,0.0005313999458120592
29900,0.012279435992240906,0.0005313999458120592
30000,0.02091304212808609,0.0005313999458120592
30100,0.03165582939982414,0.0005313999458120592
30200,0.01721016690135002,0.0005313999458120592
30300,0.01486554741859436,0.0005313999458120592
30400,0.02316829189658165,0.0005313999458120592
30500,0.03265151381492615,0.0005313999458120592
30600,0.011004224419593811,0.0005313999458120592
30700,0.013718256726861,0.0005313999458120592
30800,0.01534907054156065,0.0005313999458120592
30900,0.019867923110723495,0.0005313999458120592
31000,0.025368820875883102,0.0005313999458120592
31100,0.018496982753276825,0.0005313999458120592
31200,0.014578163623809814,0.0005313999458120592
31300,0.014488637447357178,0.00046861005418794103
31400,0.024269601330161095,0.00046861005418794103
31500,0.015776650980114937,0.00046861005418794103
31600,0.04121086746454239,0.00046861005418794103
31700,0.008559523150324821,0.00046861005418794103
31800,0.0132877416908741,0.00046861005418794103
31900,0.014949189499020576,0.00046861005418794103
32000,0.03998880833387375,0.00046861005418794103
32100,0.0238847304135561,0.00046861005418794103
32200,0.013023210689425468,0.00046861005418794103
32300,0.03136768564581871,0.00046861005418794103
32400,0.010200452990829945,0.00046861005418794103
32500,0.02979600429534912,0.00046861005418794103
32600,0.007099536247551441,0.00046861005418794103
32700,0.01636582240462303,0.00046861005418794103
32800,0.011149607598781586,0.00046861005418794103
32900,0.01924697682261467,0.00046861005418794103
33000,0.014082975685596466,0.00046861005418794103
33100,0.03646557778120041,0.00046861005418794103
33200,0.0182160846889019,0.00046861005418794103
33300,0.012148883193731308,0.00046861005418794103
33400,0.009728839620947838,0.00046861005418794103
33500,0.015484236180782318,0.00046861005418794103
33600,0.013363130390644073,0.00046861005418794103
33700,0.021744519472122192,0.0004063152796137107
33800,0.011548230424523354,0.0004063152796137107
33900,0.028346022590994835,0.0004063152796137107
34000,0.01949400082230568,0.0004063152796137107
34100,0.02570384368300438,0.0004063152796137107
34200,0.0673673003911972,0.0004063152796137107
34300,0.022365357726812363,0.0004063152796137107
34400,0.0198470801115036,0.0004063152796137107
34500,0.016832496970891953,0.0004063152796137107
34600,0.10188209265470505,0.0004063152796137107
34700,0.016668489202857018,0.0004063152796137107
34800,0.014620240777730942,0.0004063152796137107
34900,0.023921724408864975,0.0004063152796137107
35000,0.019265592098236084,0.0004063152796137107
35100,0.011342136189341545,0.0004063152796137107
35200,0.018292970955371857,0.0004063152796137107
35300,0.014227491803467274,0.0004063152796137107
35400,0.02699761837720871,0.0004063152796137107
35500,0.010388640686869621,0.0004063152796137107
35600,0.03471318632364273,0.0004063152796137107
35700,0.019824504852294922,0.0004063152796137107
35800,0.02638724073767662,0.0004063152796137107
35900,0.013574717566370964,0.0004063152796137107
36000,0.017140429466962814,0.0004063152796137107
36100,0.03850816935300827,0.0003454980478974984
36200,0.01362728513777256,0.0003454980478974984
36300,0.02601017989218235,0.0003454980478974984
36400,0.021500514820218086,0.0003454980478974984
36500,0.014958396553993225,0.0003454980478974984
36600,0.01218768022954464,0.0003454980478974984
36700,0.01162249781191349,0.0003454980478974984
36800,0.023294612765312195,0.0003454980478974984
36900,0.010304759256541729,0.0003454980478974984
37000,0.021436035633087158,0.0003454980478974984
37100,0.034893788397312164,0.0003454980478974984
37200,0.01167750358581543,0.0003454980478974984
37300,0.01461968943476677,0.0003454980478974984
37400,0.015589235350489616,0.0003454980478974984
37500,0.02186800353229046,0.0003454980478974984
37600,0.010168008506298065,0.0003454980478974984
37700,0.012708988040685654,0.0003454980478974984
37800,0.023478945717215538,0.0003454980478974984
37900,0.034983862191438675,0.0003454980478974984
38000,0.016581641510128975,0.0003454980478974984
38100,0.011264380067586899,0.0003454980478974984
38200,0.015807854011654854,0.0003454980478974984
38300,0.04145248979330063,0.0003454980478974984
38400,0.010366659611463547,0.0003454980478974984
38500,0.022261297330260277,0.0002871174831139215
38600,0.024794509634375572,0.0002871174831139215
38700,0.017138749361038208,0.0002871174831139215
38800,0.019903406500816345,0.0002871174831139215
38900,0.04200002923607826,0.0002871174831139215
39000,0.011393198743462563,0.0002871174831139215
39100,0.010205147787928581,0.0002871174831139215
39200,0.0639435201883316,0.0002871174831139215
39300,0.01449914462864399,0.0002871174831139215
39400,0.020610470324754715,0.0002871174831139215
39500,0.043411847203969955,0.0002871174831139215
39600,0.015058942139148712,0.0002871174831139215
39700,0.009276052936911583,0.0002871174831139215
39800,0.01901194080710411,0.0002871174831139215
39900,0.017973098903894424,0.0002871174831139215
40000,0.015394644811749458,0.0002871174831139215
40100,0.02279510721564293,0.0002871174831139215
40200,0.028211675584316254,0.0002871174831139215
40300,0.020133700221776962,0.0002871174831139215
40400,0.015497018583118916,0.0002871174831139215
40500,0.010702632367610931,0.0002871174831139215
40600,0.03162539005279541,0.0002871174831139215
40700,0.016344670206308365,0.0002871174831139215
40800,0.011030083522200584,0.0002871174831139215
40900,0.013918954879045486,0.00023209428164447648
41000,0.01469402201473713,0.00023209428164447648
41100,0.020459122955799103,0.00023209428164447648
41200,0.012932629324495792,0.00023209428164447648
41300,0.010742880403995514,0.00023209428164447648
41400,0.014090100303292274,0.00023209428164447648
41500,0.013872374780476093,0.00023209428164447648
41600,0.01048191823065281,0.00023209428164447648
41700,0.015491006895899773,0.00023209428164447648
41800,0.019379708915948868,0.00023209428164447648
41900,0.009423033334314823,0.00023209428164447648
42000,0.019471487030386925,0.00023209428164447648
42100,0.03256320208311081,0.00023209428164447648
42200,0.016743406653404236,0.00023209428164447648
42300,0.020997028797864914,0.00023209428164447648
42400,0.013374289497733116,0.00023209428164447648
42500,0.019311366602778435,0.00023209428164447648
42600,0.0118783600628376,0.00023209428164447648
42700,0.010264387354254723,0.00023209428164447648
42800,0.016084838658571243,0.00023209428164447648
42900,0.024055927991867065,0.00023209428164447648
43000,0.011017597280442715,0.00023209428164447648
43100,0.0168632660061121,0.00023209428164447648
43200,0.016696425154805183,0.00023209428164447648
43300,0.019392771646380424,0.00018129619224560388
43400,0.018312662839889526,0.00018129619224560388
43500,0.010586578398942947,0.00018129619224560388
43600,0.010650563053786755,0.00018129619224560388
43700,0.008593443781137466,0.00018129619224560388
43800,0.010763943195343018,0.00018129619224560388
43900,0.016242019832134247,0.00018129619224560388
44000,0.01808483898639679,0.00018129619224560388
44100,0.009212210774421692,0.00018129619224560388
44200,0.009998902678489685,0.00018129619224560388
44300,0.012755380012094975,0.00018129619224560388
44400,0.05058971419930458,0.00018129619224560388
44500,0.025920147076249123,0.00018129619224560388
44600,0.012149002403020859,0.00018129619224560388
44700,0.010088814422488213,0.00018129619224560388
44800,0.010965272784233093,0.00018129619224560388
44900,0.017198830842971802,0.00018129619224560388
45000,0.016832571476697922,0.00018129619224560388
45100,0.01679505966603756,0.00018129619224560388
45200,0.01142115704715252,0.00018129619224560388
45300,0.02435189299285412,0.00018129619224560388
45400,0.04495391994714737,0.00018129619224560388
45500,0.008012810721993446,0.00018129619224560388
45600,0.015171725302934647,0.00018129619224560388
45700,0.01092323288321495,0.00013552433113243146
45800,0.011665690690279007,0.00013552433113243146
45900,0.011430653743445873,0.00013552433113243146
46000,0.014175040647387505,0.00013552433113243146
46100,0.011806583032011986,0.00013552433113243146
46200,0.009974712505936623,0.00013552433113243146
46300,0.009565986692905426,0.00013552433113243146
46400,0.035500939935445786,0.00013552433113243146
46500,0.010418424382805824,0.00013552433113243146
46600,0.007367334328591824,0.00013552433113243146
46700,0.03659088537096977,0.00013552433113243146
46800,0.0132273118942976,0.00013552433113243146
46900,0.008500793017446995,0.00013552433113243146
47000,0.009799201041460037,0.00013552433113243146
47100,0.012369709089398384,0.00013552433113243146
47200,0.010763047263026237,0.00013552433113243146
47300,0.009773271158337593,0.00013552433113243146
47400,0.005369419232010841,0.00013552433113243146
47500,0.01892377808690071,0.00013552433113243146
47600,0.021471336483955383,0.00013552433113243146
47700,0.02037113532423973,0.00013552433113243146
47800,0.009473396465182304,0.00013552433113243146
47900,0.01672569289803505,0.00013552433113243146
48000,0.02292019873857498,0.00013552433113243146
48100,0.034255437552928925,9.550054789749822e-05
48200,0.013893130235373974,9.550054789749822e-05
48300,0.013045601546764374,9.550054789749822e-05
48400,0.015921633690595627,9.550054789749822e-05
48500,0.03738480433821678,9.550054789749822e-05
48600,0.012038109824061394,9.550054789749822e-05
48700,0.019960064440965652,9.550054789749822e-05
48800,0.008977583609521389,9.550054789749822e-05
48900,0.009527087211608887,9.550054789749822e-05
49000,0.01300111971795559,9.550054789749822e-05
49100,0.02723853290081024,9.550054789749822e-05
49200,0.008305844850838184,9.550054789749822e-05
49300,0.00749098788946867,9.550054789749822e-05
49400,0.019106866791844368,9.550054789749822e-05
49500,0.009001526050269604,9.550054789749822e-05
49600,0.025320332497358322,9.550054789749822e-05
49700,0.009402689523994923,9.550054789749822e-05
49800,0.018922749906778336,9.550054789749822e-05
49900,0.010945035144686699,9.550054789749822e-05
50000,0.009792277589440346,9.550054789749822e-05
50100,0.015451494604349136,9.550054789749822e-05
50200,0.022418150678277016,9.550054789749822e-05
50300,0.024067627266049385,9.550054789749822e-05
50400,0.016817480325698853,9.550054789749822e-05
50500,0.011105721816420555,6.185604151146844e-05
50600,0.024313800036907196,6.185604151146844e-05
50700,0.032571930438280106,6.185604151146844e-05
50800,0.007311033084988594,6.185604151146844e-05
50900,0.01069645769894123,6.185604151146844e-05
51000,0.01022958941757679,6.185604151146844e-05
51100,0.019877810031175613,6.185604151146844e-05
51200,0.009472218342125416,6.185604151146844e-05
51300,0.010054397396743298,6.185604151146844e-05
51400,0.025275107473134995,6.185604151146844e-05
51500,0.008000874891877174,6.185604151146844e-05
51600,0.011175090447068214,6.185604151146844e-05
51700,0.011288141831755638,6.185604151146844e-05
51800,0.012855051085352898,6.185604151146844e-05
51900,0.0330202691257,6.185604151146844e-05
52000,0.036619722843170166,6.185604151146844e-05
52100,0.00884111225605011,6.185604151146844e-05
52200,0.017231466248631477,6.185604151146844e-05
52300,0.01765686832368374,6.185604151146844e-05
52400,0.024178849533200264,6.185604151146844e-05
52500,0.016110830008983612,6.185604151146844e-05
52600,0.010980840772390366,6.185604151146844e-05
52700,0.014094164595007896,6.185604151146844e-05
52800,0.028466980904340744,6.185604151146844e-05
52900,0.010362791828811169,3.512140593830378e-05
53000,0.012652182951569557,3.512140593830378e-05
53100,0.013090815395116806,3.512140593830378e-05
53200,0.013541290536522865,3.512140593830378e-05
53300,0.012716596014797688,3.512140593830378e-05
53400,0.020879138261079788,3.512140593830378e-05
53500,0.016309166327118874,3.512140593830378e-05
53600,0.011540941894054413,3.512140593830378e-05
53700,0.00965888798236847,3.512140593830378e-05
53800,0.024221263825893402,3.512140593830378e-05
53900,0.015221071429550648,3.512140593830378e-05
54000,0.005992554128170013,3.512140593830378e-05
54100,0.016172606498003006,3.512140593830378e-05
54200,0.031127166002988815,3.512140593830378e-05
54300,0.011215022765100002,3.512140593830378e-05
54400,0.017411403357982635,3.512140593830378e-05
54500,0.009123662486672401,3.512140593830378e-05
54600,0.01050338800996542,3.512140593830378e-05
54700,0.011587761342525482,3.512140593830378e-05
54800,0.028689293190836906,3.512140593830378e-05
54900,0.03361383453011513,3.512140593830378e-05
55000,0.012825275771319866,3.512140593830378e-05
55100,0.010872527956962585,3.512140593830378e-05
55200,0.011020321398973465,3.512140593830378e-05
55300,0.009628145955502987,1.5718262351490166e-05
55400,0.013099422678351402,1.5718262351490166e-05
55500,0.008028780110180378,1.5718262351490166e-05
55600,0.008129054680466652,1.5718262351490166e-05
55700,0.01640254072844982,1.5718262351490166e-05
55800,0.01702803187072277,1.5718262351490166e-05
55900,0.011473066173493862,1.5718262351490166e-05
56000,0.027547921985387802,1.5718262351490166e-05
56100,0.023100219666957855,1.5718262351490166e-05
56200,0.010235714726150036,1.5718262351490166e-05
56300,0.009697704575955868,1.5718262351490166e-05
56400,0.014417223632335663,1.5718262351490166e-05
56500,0.014517988078296185,1.5718262351490166e-05
56600,0.012662487104535103,1.5718262351490166e-05
56700,0.022551529109477997,1.5718262351490166e-05
56800,0.010101309046149254,1.5718262351490166e-05
56900,0.021275825798511505,1.5718262351490166e-05
57000,0.011894239112734795,1.5718262351490166e-05
57100,0.013914816081523895,1.5718262351490166e-05
57200,0.010324086993932724,1.5718262351490166e-05
57300,0.007137083448469639,1.5718262351490166e-05
57400,0.0113365538418293,1.5718262351490166e-05
57500,0.014001157134771347,1.5718262351490166e-05
57600,0.008385613560676575,1.5718262351490166e-05
57700,0.023255879059433937,3.952609916267691e-06
57800,0.009757312014698982,3.952609916267691e-06
57900,0.01004461757838726,3.952609916267691e-06
58000,0.01839028298854828,3.952609916267691e-06
58100,0.00698680616915226,3.952609916267691e-06
58200,0.01742107793688774,3.952609916267691e-06
58300,0.00855173822492361,3.952609916267691e-06
58400,0.00987645611166954,3.952609916267691e-06
58500,0.012149117887020111,3.952609916267691e-06
58600,0.013608274050056934,3.952609916267691e-06
58700,0.012137770652770996,3.952609916267691e-06
58800,0.033274926245212555,3.952609916267691e-06
58900,0.007643269374966621,3.952609916267691e-06
59000,0.02249719947576523,3.952609916267691e-06
59100,0.01413158979266882,3.952609916267691e-06
59200,0.013134337961673737,3.952609916267691e-06
59300,0.010784810408949852,3.952609916267691e-06
59400,0.008888958021998405,3.952609916267691e-06
59500,0.009876498952507973,3.952609916267691e-06
59600,0.009134328924119473,3.952609916267691e-06
59700,0.01792829856276512,3.952609916267691e-06
59800,0.01783939264714718,3.952609916267691e-06
59900,0.027916375547647476,3.952609916267691e-06
60000,0.01301981508731842,3.952609916267691e-06
60100,0.02653232030570507,1e-08
60200,0.006953919772058725,1e-08
60300,0.012321116402745247,1e-08
60400,0.02608054131269455,1e-08
60500,0.014404418878257275,1e-08
60600,0.01389324851334095,1e-08
60700,0.009843877516686916,1e-08
60800,0.019078265875577927,1e-08
60900,0.011665891855955124,1e-08
61000,0.012433262541890144,1e-08
61100,0.01808168739080429,1e-08
61200,0.009613621979951859,1e-08
61300,0.02421846054494381,1e-08
61400,0.012290941551327705,1e-08
61500,0.008424856700003147,1e-08
61600,0.014896991662681103,1e-08
61700,0.011798325926065445,1e-08
61800,0.01252817828208208,1e-08
61900,0.020337563008069992,1e-08
62000,0.009076383896172047,1e-08
62100,0.01533343456685543,1e-08
62200,0.017104458063840866,1e-08
62300,0.0096870306879282,1e-08
62400,0.0087999626994133,1e-08
62500,0.019352495670318604,3.9526099162676345e-06
62600,0.018493374809622765,3.9526099162676345e-06
62700,0.028056873008608818,3.9526099162676345e-06
62800,0.011594121344387531,3.9526099162676345e-06
62900,0.00935447495430708,3.9526099162676345e-06
63000,0.01033875159919262,3.9526099162676345e-06
63100,0.010976680554449558,3.9526099162676345e-06
63200,0.01913338154554367,3.9526099162676345e-06
63300,0.015026915818452835,3.9526099162676345e-06
63400,0.01531237456947565,3.9526099162676345e-06
63500,0.014379844069480896,3.9526099162676345e-06
63600,0.012758064083755016,3.9526099162676345e-06
63700,0.02501753903925419,3.9526099162676345e-06
63800,0.007179073989391327,3.9526099162676345e-06
63900,0.011284125968813896,3.9526099162676345e-06
64000,0.008682962507009506,3.9526099162676345e-06
64100,0.008934634737670422,3.9526099162676345e-06
