count,loss,learning_rate
100,0.3243572413921356,0.001
200,0.2410256266593933,0.001
300,0.06443962454795837,0.001
400,0.08273130655288696,0.001
500,0.04233916103839874,0.001
600,0.041884373873472214,0.001
700,0.039293285459280014,0.001
800,0.029775789007544518,0.001
900,0.050362084060907364,0.001
1000,0.04930901527404785,0.001
1100,0.04960797354578972,0.001
1200,0.06101992726325989,0.001
1300,0.08104169368743896,0.001
1400,0.030020063742995262,0.001
1500,0.023128952831029892,0.001
1600,0.043529510498046875,0.001
1700,0.030111506581306458,0.001
1800,0.07070764154195786,0.001
1900,0.05244982987642288,0.001
2000,0.043387528508901596,0.001
2100,0.04079299420118332,0.001
2200,0.024748370051383972,0.001
2300,0.03265487030148506,0.001
2400,0.025065455585718155,0.001
2500,0.042303666472435,0.0009000000000000001
2600,0.0646309107542038,0.0009000000000000001
2700,0.02983497641980648,0.0009000000000000001
2800,0.04988475143909454,0.0009000000000000001
2900,0.14348269999027252,0.0009000000000000001
3000,0.034299008548259735,0.0009000000000000001
3100,0.05219312757253647,0.0009000000000000001
3200,0.07567660510540009,0.0009000000000000001
3300,0.04528997465968132,0.0009000000000000001
3400,0.10624032467603683,0.0009000000000000001
3500,0.03777433931827545,0.0009000000000000001
3600,0.028113912791013718,0.0009000000000000001
3700,0.02312566339969635,0.0009000000000000001
3800,0.05840229243040085,0.0009000000000000001
3900,0.040115825831890106,0.0009000000000000001
4000,0.0332980677485466,0.0009000000000000001
4100,0.02796466089785099,0.0009000000000000001
4200,0.03467465937137604,0.0009000000000000001
4300,0.02955564111471176,0.0009000000000000001
4400,0.028407957404851913,0.0009000000000000001
4500,0.04546630010008812,0.0009000000000000001
4600,0.023514850065112114,0.0009000000000000001
4700,0.037335582077503204,0.0009000000000000001
4800,0.02765130065381527,0.0009000000000000001
4900,0.026512956246733665,0.0008100000000000001
5000,0.021372810006141663,0.0008100000000000001
5100,0.0326060988008976,0.0008100000000000001
5200,0.017211567610502243,0.0008100000000000001
5300,0.03436470031738281,0.0008100000000000001
5400,0.04020562022924423,0.0008100000000000001
5500,0.03118276596069336,0.0008100000000000001
5600,0.10556452721357346,0.0008100000000000001
5700,0.02188933454453945,0.0008100000000000001
5800,0.033797115087509155,0.0008100000000000001
5900,0.03669086843729019,0.0008100000000000001
6000,0.02728687971830368,0.0008100000000000001
6100,0.02381032332777977,0.0008100000000000001
6200,0.023189976811408997,0.0008100000000000001
6300,0.05386076867580414,0.0008100000000000001
6400,0.021596314385533333,0.0008100000000000001
6500,0.0201316699385643,0.0008100000000000001
6600,0.02185877040028572,0.0008100000000000001
6700,0.027089359238743782,0.0008100000000000001
6800,0.04080919176340103,0.0008100000000000001
6900,0.06283223628997803,0.0008100000000000001
7000,0.02315017208456993,0.0008100000000000001
7100,0.03102862648665905,0.0008100000000000001
7200,0.026358166709542274,0.0008100000000000001
7300,0.05007573217153549,0.000729
7400,0.027508895844221115,0.000729
7500,0.0800691694021225,0.000729
7600,0.02902134507894516,0.000729
7700,0.017287280410528183,0.000729
7800,0.01997421309351921,0.000729
7900,0.01786506548523903,0.000729
8000,0.026183370500802994,0.000729
8100,0.03433220088481903,0.000729
8200,0.06124917417764664,0.000729
8300,0.03252723067998886,0.000729
8400,0.02672882005572319,0.000729
8500,0.029327869415283203,0.000729
8600,0.01830626092851162,0.000729
8700,0.12154635041952133,0.000729
8800,0.03676851838827133,0.000729
8900,0.033618345856666565,0.000729
9000,0.0194968543946743,0.000729
9100,0.03111499920487404,0.000729
9200,0.03544187545776367,0.000729
9300,0.01647064834833145,0.000729
9400,0.034456152468919754,0.000729
9500,0.019843513146042824,0.000729
9600,0.07886858284473419,0.000729
9700,0.014165795408189297,0.0006561000000000001
9800,0.021760642528533936,0.0006561000000000001
9900,0.03645588457584381,0.0006561000000000001
10000,0.0296902135014534,0.0006561000000000001
10100,0.035002417862415314,0.0006561000000000001
10200,0.040936920791864395,0.0006561000000000001
10300,0.03773770108819008,0.0006561000000000001
10400,0.05109872296452522,0.0006561000000000001
10500,0.018302712589502335,0.0006561000000000001
10600,0.011159013956785202,0.0006561000000000001
10700,0.02374064177274704,0.0006561000000000001
10800,0.023053262382745743,0.0006561000000000001
10900,0.08333554118871689,0.0006561000000000001
11000,0.026547178626060486,0.0006561000000000001
11100,0.018587224185466766,0.0006561000000000001
11200,0.01783859357237816,0.0006561000000000001
11300,0.019735511392354965,0.0006561000000000001
11400,0.02148621529340744,0.0006561000000000001
11500,0.015079137869179249,0.0006561000000000001
11600,0.02185932546854019,0.0006561000000000001
11700,0.030612416565418243,0.0006561000000000001
11800,0.02677350491285324,0.0006561000000000001
11900,0.01848425157368183,0.0006561000000000001
12000,0.029745114967226982,0.0006561000000000001
12100,0.015095699578523636,0.00059049
12200,0.020646419376134872,0.00059049
12300,0.028176147490739822,0.00059049
12400,0.03619356080889702,0.00059049
12500,0.015243997797369957,0.00059049
12600,0.028366360813379288,0.00059049
12700,0.03547373041510582,0.00059049
12800,0.01701277866959572,0.00059049
12900,0.014042559079825878,0.00059049
13000,0.02005581744015217,0.00059049
13100,0.014069320634007454,0.00059049
13200,0.05545647814869881,0.00059049
13300,0.026322035118937492,0.00059049
13400,0.017119286581873894,0.00059049
13500,0.019531194120645523,0.00059049
13600,0.024681996554136276,0.00059049
13700,0.018376613035798073,0.00059049
13800,0.02756473422050476,0.00059049
13900,0.020493613556027412,0.00059049
14000,0.03735233098268509,0.00059049
14100,0.019395578652620316,0.00059049
14200,0.019568929448723793,0.00059049
14300,0.017339032143354416,0.00059049
14400,0.017344236373901367,0.00059049
14500,0.018258320167660713,0.000531441
14600,0.04418051242828369,0.000531441
14700,0.01436844002455473,0.000531441
14800,0.019265081733465195,0.000531441
14900,0.01736239343881607,0.000531441
15000,0.03082882985472679,0.000531441
15100,0.01823175698518753,0.000531441
15200,0.022876150906085968,0.000531441
15300,0.015484162606298923,0.000531441
15400,0.01537779625505209,0.000531441
15500,0.07852733880281448,0.000531441
15600,0.024439413100481033,0.000531441
15700,0.027564937248826027,0.000531441
15800,0.01734764873981476,0.000531441
15900,0.014147117733955383,0.000531441
16000,0.04990436136722565,0.000531441
16100,0.016495071351528168,0.000531441
16200,0.08345340192317963,0.000531441
16300,0.01627696119248867,0.000531441
16400,0.03650951012969017,0.000531441
16500,0.030424581840634346,0.000531441
16600,0.036600496619939804,0.000531441
16700,0.07655977457761765,0.000531441
16800,0.02023199386894703,0.000531441
16900,0.07961946725845337,0.0004782969
17000,0.01845351606607437,0.0004782969
17100,0.02728971280157566,0.0004782969
17200,0.0107534509152174,0.0004782969
17300,0.014500979334115982,0.0004782969
17400,0.010292853228747845,0.0004782969
17500,0.02365146204829216,0.0004782969
17600,0.02260410785675049,0.0004782969
17700,0.03885159641504288,0.0004782969
17800,0.023902561515569687,0.0004782969
17900,0.023217277601361275,0.0004782969
18000,0.020365461707115173,0.0004782969
18100,0.02386550046503544,0.0004782969
18200,0.03579813987016678,0.0004782969
18300,0.016582954674959183,0.0004782969
18400,0.030631758272647858,0.0004782969
18500,0.009826459921896458,0.0004782969
18600,0.013599742203950882,0.0004782969
18700,0.023642532527446747,0.0004782969
18800,0.04165784269571304,0.0004782969
18900,0.017117466777563095,0.0004782969
19000,0.059259526431560516,0.0004782969
19100,0.008606277406215668,0.0004782969
19200,0.01851736195385456,0.0004782969
19300,0.027843521907925606,0.00043046721
19400,0.01147683709859848,0.00043046721
19500,0.02043250948190689,0.00043046721
19600,0.03051755018532276,0.00043046721
19700,0.018593646585941315,0.00043046721
19800,0.021996717900037766,0.00043046721
19900,0.01667836867272854,0.00043046721
20000,0.023767463862895966,0.00043046721
20100,0.02870843932032585,0.00043046721
20200,0.01720181480050087,0.00043046721
20300,0.0372358113527298,0.00043046721
20400,0.008867429569363594,0.00043046721
20500,0.014422446489334106,0.00043046721
20600,0.021075107157230377,0.00043046721
20700,0.020917899906635284,0.00043046721
20800,0.05574359744787216,0.00043046721
20900,0.02069305256009102,0.00043046721
21000,0.031045138835906982,0.00043046721
21100,0.030689390376210213,0.00043046721
21200,0.010922243818640709,0.00043046721
21300,0.011080550029873848,0.00043046721
21400,0.07172559946775436,0.00043046721
21500,0.013455240987241268,0.00043046721
21600,0.019393127411603928,0.00043046721
21700,0.013858145102858543,0.000387420489
21800,0.015338731929659843,0.000387420489
21900,0.04435670003294945,0.000387420489
22000,0.023406431078910828,0.000387420489
22100,0.008598800748586655,0.000387420489
22200,0.017244096845388412,0.000387420489
22300,0.024658603593707085,0.000387420489
22400,0.02083713188767433,0.000387420489
22500,0.021978264674544334,0.000387420489
22600,0.011356465518474579,0.000387420489
22700,0.015864115208387375,0.000387420489
22800,0.023150036111474037,0.000387420489
22900,0.012381661683321,0.000387420489
23000,0.009808450937271118,0.000387420489
23100,0.012773786671459675,0.000387420489
23200,0.07071679830551147,0.000387420489
23300,0.023965224623680115,0.000387420489
23400,0.02891809493303299,0.000387420489
23500,0.021073440089821815,0.000387420489
23600,0.013260243460536003,0.000387420489
23700,0.01953425630927086,0.000387420489
23800,0.019689101725816727,0.000387420489
23900,0.03255438804626465,0.000387420489
24000,0.011239315383136272,0.000387420489
24100,0.010841920040547848,0.0003486784401
24200,0.011064574122428894,0.0003486784401
24300,0.013509772717952728,0.0003486784401
24400,0.009205861017107964,0.0003486784401
24500,0.017076401039958,0.0003486784401
24600,0.02023150958120823,0.0003486784401
24700,0.06462689489126205,0.0003486784401
24800,0.03006036952137947,0.0003486784401
24900,0.012044512666761875,0.0003486784401
25000,0.017430130392313004,0.0003486784401
25100,0.016269132494926453,0.0003486784401
25200,0.012763340026140213,0.0003486784401
25300,0.02000339701771736,0.0003486784401
25400,0.022175800055265427,0.0003486784401
25500,0.017390942201018333,0.0003486784401
25600,0.02850184589624405,0.0003486784401
25700,0.02794710174202919,0.0003486784401
25800,0.04201849177479744,0.0003486784401
25900,0.00998819712549448,0.0003486784401
26000,0.01838136836886406,0.0003486784401
26100,0.01349217165261507,0.0003486784401
26200,0.022133465856313705,0.0003486784401
26300,0.018822062760591507,0.0003486784401
26400,0.013102003373205662,0.0003486784401
26500,0.01095688994973898,0.00031381059609000004
26600,0.01725815422832966,0.00031381059609000004
26700,0.03328261524438858,0.00031381059609000004
26800,0.008099397644400597,0.00031381059609000004
26900,0.016874250024557114,0.00031381059609000004
27000,0.025518277660012245,0.00031381059609000004
27100,0.014711159281432629,0.00031381059609000004
27200,0.012984932400286198,0.00031381059609000004
27300,0.013989254832267761,0.00031381059609000004
27400,0.011028425768017769,0.00031381059609000004
27500,0.010828875005245209,0.00031381059609000004
27600,0.024226218461990356,0.00031381059609000004
27700,0.016286639496684074,0.00031381059609000004
27800,0.02206098660826683,0.00031381059609000004
27900,0.011108119040727615,0.00031381059609000004
28000,0.02313116379082203,0.00031381059609000004
28100,0.009516014717519283,0.00031381059609000004
28200,0.015407498925924301,0.00031381059609000004
28300,0.043389517813920975,0.00031381059609000004
28400,0.02095256745815277,0.00031381059609000004
28500,0.013430457562208176,0.00031381059609000004
28600,0.014766893349587917,0.00031381059609000004
28700,0.025697659701108932,0.00031381059609000004
28800,0.03693176060914993,0.00031381059609000004
28900,0.01163003034889698,0.00028242953648100003
29000,0.014193760231137276,0.00028242953648100003
29100,0.02332352288067341,0.00028242953648100003
29200,0.014076236635446548,0.00028242953648100003
29300,0.013500826433300972,0.00028242953648100003
29400,0.02196313440799713,0.00028242953648100003
29500,0.03042505867779255,0.00028242953648100003
29600,0.024875475093722343,0.00028242953648100003
29700,0.011467991396784782,0.00028242953648100003
29800,0.03940508887171745,0.00028242953648100003
