count,loss
100,0.05553072318434715
200,0.16017961502075195
300,0.033629320561885834
400,0.08461000770330429
500,0.07441509515047073
600,0.027530528604984283
700,0.05885888636112213
800,0.02433798275887966
900,0.022362057119607925
1000,0.019303441047668457
1100,0.02746293507516384
1200,0.03180514648556709
1300,0.023514246568083763
1400,0.019974935799837112
1500,0.0234668031334877
1600,0.023199215531349182
1700,0.020387833938002586
1800,0.01339888945221901
1900,0.024396739900112152
2000,0.026942571625113487
2100,0.01850813254714012
2200,0.021932877600193024
2300,0.10749265551567078
2400,0.02416858822107315
2500,0.01075255312025547
2600,0.012127537280321121
2700,0.015935685485601425
2800,0.022376112639904022
2900,0.020627981051802635
3000,0.019396375864744186
3100,0.018437545746564865
3200,0.017654448747634888
3300,0.03462360054254532
3400,0.019400274381041527
3500,0.05238436535000801
3600,0.014171157032251358
3700,0.043551210314035416
3800,0.013276109471917152
3900,0.013966867700219154
4000,0.009325413033366203
4100,0.033022843301296234
4200,0.01493239775300026
4300,0.012800903990864754
4400,0.015227299183607101
4500,0.021480955183506012
4600,0.014463898725807667
4700,0.010374904610216618
4800,0.022853391245007515
4900,0.014205321669578552
5000,0.013385367579758167
5100,0.010152231901884079
5200,0.015568806789815426
5300,0.014173761010169983
5400,0.0333373099565506
5500,0.018940191715955734
5600,0.012017595581710339
5700,0.017088670283555984
5800,0.012469921261072159
5900,0.01138075441122055
6000,0.015831533819437027
6100,0.016772544011473656
6200,0.01402374729514122
6300,0.010180097073316574
6400,0.02627277560532093
6500,0.017568351700901985
6600,0.005597903858870268
6700,0.011530755087733269
6800,0.011110946536064148
6900,0.017726361751556396
7000,0.009363329038023949
7100,0.010848157107830048
7200,0.011622252874076366
7300,0.0287837665528059
7400,0.011648883111774921
7500,0.009239432401955128
7600,0.0068801697343587875
7700,0.011213627643883228
7800,0.0072480458766222
7900,0.023030679672956467
8000,0.005982782691717148
8100,0.01267449464648962
8200,0.010745244100689888
8300,0.008515950292348862
8400,0.08987825363874435
8500,0.010449739173054695
8600,0.011083994060754776
8700,0.011346066370606422
8800,0.008818190544843674
8900,0.006288076750934124
9000,0.011779108084738255
9100,0.02798859216272831
9200,0.011479632928967476
9300,0.00594724528491497
9400,0.008956183679401875
9500,0.011672573164105415
9600,0.01065868977457285
9700,0.006483176257461309
9800,0.014882072806358337
9900,0.008305545896291733
10000,0.07863977551460266
10100,0.007773371413350105
10200,0.01062649767845869
10300,0.006940051913261414
10400,0.013419900089502335
10500,0.009764541871845722
10600,0.0097962012514472
10700,0.011126854456961155
10800,0.06890535354614258
10900,0.017116516828536987
11000,0.014851203188300133
11100,0.008273058570921421
11200,0.019332394003868103
11300,0.011537556536495686
11400,0.012784315273165703
11500,0.007631880231201649
11600,0.009041257202625275
11700,0.014148804359138012
11800,0.006598132662475109
11900,0.0066728973761200905
12000,0.012946389615535736
12100,0.012440276332199574
12200,0.010729996487498283
12300,0.009397115558385849
12400,0.009139078669250011
12500,0.00800885446369648
12600,0.006519428454339504
12700,0.007119656540453434
12800,0.016346653923392296
12900,0.015432093292474747
13000,0.010458920150995255
13100,0.008922652341425419
13200,0.03434380888938904
13300,0.01021989993751049
13400,0.008662835694849491
13500,0.012015270069241524
13600,0.018844913691282272
13700,0.009395750239491463
13800,0.0064234952442348
13900,0.009718352928757668
14000,0.0033760778605937958
14100,0.011448953300714493
14200,0.010372051037847996
14300,0.00831582024693489
14400,0.011054627597332
14500,0.012808578088879585
14600,0.014438483864068985
14700,0.007953304797410965
14800,0.013766424730420113
14900,0.004890170879662037
15000,0.004824602510780096
15100,0.007076266221702099
15200,0.0059514292515814304
15300,0.010400934144854546
15400,0.006002556532621384
15500,0.006942952051758766
15600,0.017436128109693527
15700,0.0072939032688736916
15800,0.013975299894809723
15900,0.007589520886540413
16000,0.010432697832584381
16100,0.019392454996705055
16200,0.013273268938064575
16300,0.00666764797642827
16400,0.013412886299192905
16500,0.010760113596916199
16600,0.008252076804637909
16700,0.018875759094953537
16800,0.012948524206876755
16900,0.011399783194065094
17000,0.01064393576234579
17100,0.01159636490046978
17200,0.0051935408264398575
17300,0.006467483937740326
17400,0.00232878839597106
17500,0.006585133261978626
17600,0.0072286855429410934
17700,0.007369343191385269
17800,0.005984625779092312
17900,0.009680086746811867
18000,0.011883072555065155
18100,0.011016348376870155
18200,0.017729511484503746
18300,0.010020749643445015
18400,0.005704846698790789
18500,0.0058025638572871685
18600,0.022946398705244064
18700,0.049300387501716614
18800,0.005429732147604227
18900,0.008686978369951248
19000,0.007331599481403828
19100,0.006115840282291174
19200,0.012584916315972805
19300,0.029248423874378204
19400,0.00634064432233572
19500,0.006515789777040482
19600,0.009587187319993973
19700,0.007797632832080126
19800,0.009899118915200233
