count,loss
100,0.05498968064785004
200,0.5636216402053833
300,0.11607875674962997
400,0.04782617464661598
500,0.05703943222761154
600,0.037786491215229034
700,0.27015990018844604
800,0.055950913578271866
900,0.4625398814678192
1000,0.020169246941804886
1100,0.13061144948005676
1200,0.10901263356208801
1300,0.1779630035161972
1400,0.27292659878730774
1500,0.34109067916870117
1600,0.1688939779996872
1700,0.2189253270626068
1800,0.0455634631216526
1900,0.04122281074523926
2000,0.04994615912437439
2100,0.05154910683631897
2200,0.020021330565214157
2300,0.03692551702260971
2400,0.1974450647830963
2500,0.11889618635177612
2600,0.021494319662451744
2700,0.09402568638324738
2800,0.047934118658304214
2900,0.053076401352882385
3000,0.03608030080795288
3100,0.04599227011203766
3200,0.045719943940639496
3300,0.042879555374383926
3400,0.08678019791841507
3500,0.06632138788700104
3600,0.013852549716830254
3700,0.03290367126464844
3800,0.023932499811053276
3900,0.09195984899997711
4000,0.03711949661374092
4100,0.06935574859380722
4200,0.01901761069893837
4300,0.03489848971366882
4400,0.03540698438882828
4500,0.02909824624657631
4600,0.012538665905594826
4700,0.022190917283296585
4800,0.07392536848783493
4900,0.022810781374573708
5000,0.04434754326939583
5100,0.07601697742938995
5200,0.03582437336444855
5300,0.029928138479590416
5400,0.01400737650692463
5500,0.03203175961971283
5600,0.014586688950657845
5700,0.03456784784793854
5800,0.016140062361955643
5900,0.012396212667226791
6000,0.16457580029964447
6100,0.018957139924168587
6200,0.017449095845222473
6300,0.020747024565935135
6400,0.04105471074581146
6500,0.019249919801950455
6600,0.1087891235947609
6700,0.04154270887374878
6800,0.02577686309814453
6900,0.029106084257364273
7000,0.02253306284546852
7100,0.03471635282039642
7200,0.031663503497838974
7300,0.014651134610176086
7400,0.04251105338335037
7500,0.024888386949896812
7600,0.024249626323580742
7700,0.022189218550920486
7800,0.026213739067316055
7900,0.03697957843542099
8000,0.026152266189455986
8100,0.019185693934559822
8200,0.0214878860861063
8300,0.05682259798049927
8400,0.019455518573522568
8500,0.023030517622828484
8600,0.013765327632427216
8700,0.01684911549091339
8800,0.010712483897805214
8900,0.01817646063864231
9000,0.027805527672171593
9100,0.02878909558057785
9200,0.009600963443517685
9300,0.04570501670241356
9400,0.029797101393342018
9500,0.01537199504673481
9600,0.030735502019524574
9700,0.024545736610889435
9800,0.020301055163145065
9900,0.018638189882040024
10000,0.02612808160483837
10100,0.04360044002532959
10200,0.03672973811626434
10300,0.019697828218340874
10400,0.016758808866143227
10500,0.014353914186358452
10600,0.020120171830058098
10700,0.03817112371325493
10800,0.03006172738969326
10900,0.05018068104982376
11000,0.03461896628141403
11100,0.028301216661930084
11200,0.01137920469045639
11300,0.019165415316820145
11400,0.07998685538768768
11500,0.023528601974248886
11600,0.028467770665884018
11700,0.030283832922577858
11800,0.02706000581383705
11900,0.02380506321787834
12000,0.0180144552141428
12100,0.03924672305583954
12200,0.01841646060347557
12300,0.02141578681766987
12400,0.026522183790802956
12500,0.010776408948004246
12600,0.029500700533390045
12700,0.010885745286941528
12800,0.017320239916443825
12900,0.017148414626717567
13000,0.013364085927605629
13100,0.018324345350265503
13200,0.006599267013370991
13300,0.025573106482625008
13400,0.33733251690864563
13500,0.02751321904361248
13600,0.025611575692892075
13700,0.01333988644182682
13800,0.16159209609031677
13900,0.016672363504767418
14000,0.012963766232132912
14100,0.017901921644806862
14200,0.023957641795277596
14300,0.008378354832530022
14400,0.022420983761548996
14500,0.06786732375621796
14600,0.026684122160077095
14700,0.010797431692481041
14800,0.009905450977385044
14900,0.010182398371398449
15000,0.019958708435297012
15100,0.010311946272850037
15200,0.02705150842666626
15300,0.012545391917228699
15400,0.03190014883875847
15500,0.03704289719462395
15600,0.014985395595431328
15700,0.02009127102792263
15800,0.023047631606459618
15900,0.019712332636117935
16000,0.02769766002893448
16100,0.015291059389710426
16200,0.05908432602882385
16300,0.02881558984518051
16400,0.011071356013417244
16500,0.026054294779896736
16600,0.02808515354990959
16700,0.022966589778661728
16800,0.020208312198519707
16900,0.03083508089184761
17000,0.031113265082240105
17100,0.014035750180482864
17200,0.01172516867518425
17300,0.037915654480457306
17400,0.01570679247379303
17500,0.021829551085829735
17600,0.02067088708281517
17700,0.02931785210967064
17800,0.019297409802675247
17900,0.020363878458738327
18000,0.016537981107831
18100,0.019307147711515427
18200,0.014237130992114544
18300,0.00994869414716959
18400,0.027666326612234116
18500,0.01203307043761015
18600,0.05104793608188629
18700,0.04706796631217003
18800,0.020009497180581093
18900,0.02706415019929409
19000,0.009603886865079403
19100,0.019852716475725174
19200,0.02347703091800213
19300,0.017384959384799004
19400,0.031605251133441925
19500,0.01779015362262726
19600,0.008473780937492847
19700,0.009964759461581707
19800,0.03164995089173317
19900,0.3609151542186737
20000,0.013419756665825844
20100,0.015404650941491127
20200,0.020996173843741417
20300,0.0116210225969553
20400,0.01845560222864151
20500,0.005145975388586521
20600,0.008998149074614048
20700,0.020457444712519646
20800,0.03229937702417374
20900,0.01822703331708908
21000,0.021306689828634262
21100,0.015564127825200558
21200,0.02564207650721073
21300,0.023427799344062805
21400,0.026687951758503914
21500,0.008943365886807442
21600,0.026448668912053108
21700,0.013080490753054619
21800,0.01704026386141777
21900,0.007309808861464262
22000,0.027787156403064728
22100,0.025036200881004333
22200,0.016959916800260544
22300,0.02998165972530842
22400,0.021012082695961
22500,0.017021136358380318
22600,0.02289458177983761
22700,0.024638596922159195
22800,0.05068264156579971
22900,0.2057313174009323
23000,0.011160564608871937
23100,0.008267134428024292
23200,0.25655660033226013
23300,0.0371989831328392
23400,0.013258693739771843
23500,0.021534517407417297
23600,0.013089422136545181
23700,0.018170662224292755
23800,0.005600651726126671
23900,0.01468686480075121
24000,0.012189027853310108
24100,0.050440289080142975
24200,0.009427680633962154
24300,0.020538249984383583
24400,0.01695280335843563
24500,0.01251614186912775
24600,0.12420541048049927
24700,0.01721545308828354
24800,0.0111722182482481
24900,0.027885502204298973
25000,0.03353807330131531
25100,0.01639530062675476
25200,0.014100560918450356
25300,0.030509943142533302
25400,0.016221411526203156
25500,0.03324258700013161
25600,0.012453586794435978
25700,0.04366306588053703
25800,0.01494717039167881
25900,0.012984707951545715
26000,0.013665517792105675
26100,0.04472624883055687
26200,0.0070553929544985294
26300,0.01689223200082779
26400,0.019762367010116577
26500,0.011889160610735416
